PRODUCT_ART;CODENAME;DEPART_ID;BRAND_TITLE;COUNTRY;CATEGORY;PRODUCT_TITLE;COLOUR;SIZE;PIECESINPACK;PRODUCT_DESC;PRODUCT_PRICE;PRODUCT_QTY;PRODUCT_RESERVE;NEW_FLAG;DISCOUNT;PROFIT;BESTPRICE;SEASON_START;SEASON_END;ONMARCH;NO_ORDER
2000000177618;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Серый;0;0;HV 127 2E State-Grey Ваза. Серый. 25.5см.32см;3780;2;0;0;0;0;;0;0;0;0
2000000177625;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Платиновый;0;0;HV 127 2E Platinum (Luster) Ваза. Платиновый. 25.5см.32см;7425;1;0;0;0;0;;0;0;0;0
2000000177632;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Черно-золотой;0;0;HV 127 2E Zwart/Goudluster Ваза. Черно-золотой. 25.5см.32см;7425;2;0;0;0;0;;0;0;0;0
2000000177670;;2;Ecri pottenbakkers;Нидерланды;Предметы для интерьера / Эксклюзивная керамика Ecri;Ваза;Серый;0;0;HV 128 1E State-grey Ваза. Серый. 28.5см.23см;2635;1;0;0;0;0;;0;0;0;0
2000000262307;;2;Smithers-Oasis Germany;Германия;Оазис / Оазис для живых цветов;Оазис Бабочка ;Зеленый;0;2;83826 Оазис Бабочка . Зеленый. 47см.5.5мм;2550;9;0;0;0;0;;0;0;0;0
2000000388243;;1;Hydrohuisman;Нидерланды;Кашпо / Кашпо Лечуза;Горшок со вставкой пластиковый "Лечуза Дельта";Антрацит;0;0;Горшок со вставкой пластиковый "Лечуза Дельта". Антрацит. 40см.75см;11626,65;8;1;0;0;0;;0;0;0;0
2000000388595;;1;Hydrohuisman;Нидерланды;Кашпо / Дополнительное оборудование для кашпо;Колесики;Черный;0;0;Колесики. Черный. 50мм;95;34;0;0;0;0;;0;0;0;0
2000000362786;;2;Smithers-Oasis Germany;Германия;Аксессуары для флористов / Гравий, песок, проволока;Проволока алюминиевая;Синий;0;0;94638 Проволока алюминиевая. Синий. 500грамм;856;1;0;0;0;0;;0;0;0;0
2000000362892;;2;Smithers-Oasis Germany;Германия;Оазис / Оазис для живых цветов;Оазис Идеал шар;Зеленый;0;1;11-11093 Оазис Идеал шар. Зеленый. 38см;6250;9;0;0;0;0;;0;0;0;0
2000000302751;;1;G Van Dijk im & export b.v.;Дания;Горшечные растения / Орхидеи;Фаленопсис Х2;Лиловый;100;0;Фаленопсис Х2. Лиловый. 15СМ.100СМ;1995;2;-1;0;0;0;;0;0;0;0
2000000332239;;1;Hydrohuisman;Нидерланды;Кашпо / Декоративные кашпо;Горшок "Сфинкс";Серебряный;0;0;Горшок "Сфинкс". Серебряный. 55см.150см;57900;1;0;0;0;0;;0;0;0;0
2000000332246;;1;Hydrohuisman;Нидерланды;Кашпо / Декоративные кашпо;Горшок "Сфинкс";Кремовый;0;0;Горшок "Сфинкс". Кремовый. 55см.150см;64446;1;0;0;0;0;;0;0;0;0
2000000362830;;2;Smither-Oasis Denmark ;Дания;Оазис / Клей, краска, лента;Краска ;Золотой/блестки;0;0;5434 Краска . Золотой/блестки. 400мл;415;4;0;0;0;0;;0;0;0;0
2000000362908;;2;Smithers-Oasis Germany;Германия;Оазис / Оазис для живых цветов;Оазис Идеал шар;Зеленый;0;1;11-11094 Оазис Идеал шар. Зеленый. 50см;9100;6;0;0;0;0;;0;0;0;0
2000000302522;;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Новогодний ассортимент;Кипарисовик Голдкрест Вильма;NA;65;0;Кипарисовик Голдкрест Вильма. 14СМ.65СМ;273;8;0;0;0;0;;0;0;0;0
2000000360171;;1;Hydrohuisman;Нидерланды;Кашпо / Дополнительное оборудование для кашпо;Вставка пластиковая круглая;Кремовый;0;0;Вставка пластиковая круглая. Кремовый. 60см.45см;1350;5;0;0;0;0;;0;0;0;0
2000000332451;;1;Hydrohuisman;Нидерланды;Кашпо / Кашпо Лечуза;Горшок "Лечуза Караро";Эспрессо;75;0;Горшок "Лечуза Караро". Эспрессо. 75см.30см.43см;5790;1;1;0;0;0;;0;0;0;0
2000000360232;;1;Hydrohuisman;Нидерланды;Горшечные растения / Литература;Каталог "Plants First Choice 7";NA;0;0;Каталог "Plants First Choice 7". ;595;1;0;0;0;0;;0;0;0;0
2000000362922;;2;Smithers-Oasis Germany;Германия;Аксессуары для флористов / Аксессуары для фитодизайна ;Бусины;Светло-лиловый;0;144;62104 Бусины. Светло-лиловый. 8мм;70,6;1;0;0;0;0;;0;0;0;0
2000000302935;;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Декоративно-лиственные растения;Драцена Биколор;NA;85;0;Драцена Биколор. Х2.17СМ.85СМ;595;1;0;0;0;0;;0;0;0;0
2000000334554;;1;Hydrohuisman;Нидерланды;Кашпо / Декоративные кашпо;Горшок "Люнэ" алюм;Неопределённый;0;0;Горшок "Люнэ" алюм. 36см.36см;9532;1;0;0;0;0;;0;0;0;0
2000000365527;;1;Hydrohuisman;Нидерланды;Кашпо / Дополнительное оборудование для кашпо;Вставка пластиковая круглая;Кремовый;0;0;Вставка пластиковая круглая. Кремовый. 55см.40см;995;1;0;0;0;0;;0;0;0;0
2000000253145;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента "Голд";Серебряный;0;0;0227560115025025 Лента "Голд". Серебряный. 25м.25мм;409;6;0;0;0;0;;0;0;0;0
2000000172057;;2;Edelman;Китай;Предметы для интерьера / Подсвечники;Подсвечник стеклянный;Серебряный;0;0;355568 Подсвечник стеклянный. Серебряный. 10см.8см;212;15;0;0;0;0;;0;0;0;0
2000000172071;;2;Edelman;Китай;Предметы для интерьера / Подсвечники;Подсвечник стеклянный;Красный;0;0;355580 Подсвечник стеклянный. Красный. 10см.8.5см;212;17;0;0;0;0;;0;0;0;0
2000000365510;;1;Hydrohuisman;Нидерланды;Кашпо / Дополнительное оборудование для кашпо;Вставка пластиковая круглая;Кремовый;0;0;Вставка пластиковая круглая. Кремовый. 25см.15см;550;1;0;0;0;0;;0;0;0;0
2000000334646;;1;Hydrohuisman;Нидерланды;Кашпо / Декоративные кашпо;Горшок "Парэл" алюм +кол;Матовый;0;0;Горшок "Парэл" алюм +кол. Матовый. 43см.41см;8385;1;0;0;0;0;;0;0;0;0
2000000253206;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента "Кадилак";Серебряный;0;0;02314791000400020 Лента "Кадилак". Серебряный. 20м.40мм;721;6;0;0;0;0;;0;0;0;0
2000000251943;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Пфайфенпутцеграсс;Желтый;0;0;52073-04 Пфайфенпутцеграсс. Желтый. 165см;488;32;0;0;0;0;;0;0;0;0
2000000251967;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Мох в рулоне;Зеленый;0;0;54200-1 Мох в рулоне. Зеленый. ;510;106;2;0;0;0;;0;0;0;0
2000000251981;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Ирис ;Белый;0;0;35100-19 Ирис . Белый. ;391;2;0;0;0;0;;0;0;0;0
2000000332468;;1;Hydrohuisman;Нидерланды;Кашпо / Кашпо Лечуза;Горшок "Лечуза Караро";Черный;75;0;Горшок "Лечуза Караро". Черный. 75см.30см.43см;5940;5;4;0;0;0;;0;0;0;0
2000000332321;;1;Hydrohuisman;Нидерланды;Кашпо / Кашпо Лечуза;Горшок "Лечуза Классик";Черный;0;0;Горшок "Лечуза Классик". Черный. 21см.20см;1195;6;0;0;0;0;;0;0;0;0
2000000332338;;1;Hydrohuisman;Нидерланды;Кашпо / Кашпо Лечуза;Горшок "Лечуза Классик";скарлет;0;0;Горшок "Лечуза Классик". скарлет. 50см.47см;3100;1;0;0;0;0;;0;0;0;0
2000000307688;;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Крупномеры;Ховея Форстериана;NA;220;0;Ховея Форстериана. 24СМ.220СМ;4995;1;0;0;0;0;;0;0;0;0
2000000307275;;1;G Van Dijk im & export b.v.;Дания;Горшечные растения / Цветущие растения;Кампанула Уайт Вондер;Белый;20;0;Кампанула Уайт Вондер. Белый. 11СМ.20СМ;195;30;0;0;0;0;;0;0;0;0
2000000387154;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Орхидея Фаленопсис;Лиловый;0;0;60123-09 Орхидея Фаленопсис. Лиловый. 78см;419;1;0;0;0;0;;0;0;0;0
2000000362762;;2;Smithers-Oasis Germany;Германия;Аксессуары для флористов / Гравий, песок, проволока;Проволока алюминиевая;Лиловый/Лиловый;0;0;94633 Проволока алюминиевая. Лиловый/Лиловый. 500грамм;856;4;0;0;0;0;;0;0;0;0
2000000253329;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента "Элеганс";Красный;0;0;11015675502520 Лента "Элеганс". Красный. 20м.25мм;703;1;0;0;0;0;;0;0;0;0
2000000253121;;2;Art Fleur / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента "Голд";Серебряный;0;0;0227560115015025 Лента "Голд". Серебряный. 25м.15мм;337;10;0;0;0;0;;0;0;0;0
2000000339740;;2;Bolis / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента Гросгрэн;Изумрудный;0;0;400122202-13 Лента Гросгрэн. Изумрудный. 20м.22мм;400;2;0;0;0;0;;0;0;0;0
2000000263007;;2;Van Dilliwijn;Нидерланды;Аксессуары для флористов / Праздник;Сердце декоративное сизалевое;Красный;0;0;8410557 Сердце декоративное сизалевое. Красный. 8см.50см;37;274;0;0;0;0;;0;0;0;0
2000000386072;;1;Hydrohuisman;Нидерланды;Кашпо / Кашпо Лечуза;Горшок со вставкой пластиковый "Рондо";Скарлет - красный;0;0;Горшок со вставкой пластиковый "Рондо". Скарлет - красный. 32см.56см;4550;3;0;0;0;0;;0;0;0;0
2000000339801;;2;Bolis / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента Колорама;Сальмон;0;0;701148210-54 Лента Колорама. Сальмон. 100м.48мм;868;9;0;0;0;0;;0;0;0;0
2000000339818;;2;Bolis / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента Эликсир;Оранжевый;0;0;840425202-31 Лента Эликсир. Оранжевый. 25м.25мм;401;11;0;0;0;0;;0;0;0;0
2000000339832;;2;Bolis / Van Dijk;Нидерланды;Аксессуары для флористов / Лента;Лента Эликсир;Красный;0;0;840425202-01 Лента Эликсир. Красный. 25м.25мм;401;6;0;0;0;0;;0;0;0;0
2000000192499;;2;Agricola del Hidalgo S.A.;Испания;Сухоцветы / Травы, цветы, листья;Банксия Хук;Зеленый;0;3;123-67 Банксия Хук. Зеленый. 100грамм;361,95;1;0;0;0;0;;0;0;0;0
